t,x,y,z,R,G,B,N_x,N_y,N_z,d,ath
260,314.0000,156.5000,50.0000,3,100,251,-0.1028,0.3984,-0.9114,515.0010,155.7010
260,246.7500,185.2500,50.0000,3,100,251,0.1449,0.6916,-0.7076,521.7681,135.0400
260,224.2500,209.7500,50.0000,3,100,251,0.2738,0.6491,-0.7097,256.7879,135.2128
261,314.0000,156.5000,50.0000,3,100,251,-0.1028,0.3984,-0.9114,515.0010,155.7010
261,246.7500,185.2500,50.0000,3,100,251,0.1449,0.6916,-0.7076,521.7681,135.0400
261,224.2500,209.7500,50.0000,3,100,251,0.2738,0.6491,-0.7097,256.7879,135.2128
263,314.0000,156.5000,50.0000,3,100,251,-0.1028,0.3984,-0.9114,515.0010,155.7010
263,246.7500,185.2500,50.0000,3,100,251,0.1449,0.6916,-0.7076,521.7681,135.0400
263,224.2500,209.7500,50.0000,3,100,251,0.2738,0.6491,-0.7097,256.7879,135.2128
265,304.2500,158.5000,50.0000,3,100,251,-0.0717,0.4542,-0.8880,532.2828,152.6260
265,235.7500,187.5000,50.0000,3,100,251,0.1674,0.7175,-0.6761,501.2006,132.5421
265,214.7500,214.0000,50.0000,3,100,251,0.2939,0.6508,-0.7001,238.8661,134.4347
266,304.2500,158.7500,50.0000,3,100,251,-0.0746,0.4478,-0.8910,532.0677,153.0037
266,235.7500,187.5000,50.0000,3,100,251,0.1674,0.7175,-0.6761,501.2006,132.5421
266,214.7500,214.0000,50.0000,3,100,251,0.2939,0.6508,-0.7001,238.8661,134.4347
278,309.7500,158.2500,50.0000,3,100,251,-0.0905,0.3965,-0.9136,532.0677,156.0030
278,241.2500,187.0000,50.0000,3,100,251,0.1555,0.7074,-0.6895,521.7681,133.5879
278,214.7500,214.0000,50.0000,3,100,251,0.2939,0.6508,-0.7001,238.8661,134.4347
284,312.0000,157.7500,50.0000,3,100,251,-0.1002,0.3885,-0.9160,523.6841,156.3480
284,246.7500,185.2500,50.0000,3,100,251,0.1449,0.6916,-0.7076,521.7681,135.0400
284,222.2500,211.0000,50.0000,3,100,251,0.2803,0.6520,-0.7045,256.7879,134.7905
285,312.0000,157.7500,50.0000,3,100,251,-0.1002,0.3885,-0.9160,523.6841,156.3480
285,246.7500,185.2500,50.0000,3,100,251,0.1449,0.6916,-0.7076,521.7681,135.0400
285,222.2500,211.0000,50.0000,3,100,251,0.2803,0.6520,-0.7045,256.7879,134.7905
286,312.0000,157.7500,50.0000,3,100,251,-0.1002,0.3885,-0.9160,523.6841,156.3480
286,246.7500,185.2500,50.0000,3,100,251,0.1449,0.6916,-0.7076,521.7681,135.0400
286,222.2500,211.0000,50.0000,3,100,251,0.2803,0.6520,-0.7045,256.7879,134.7905
288,312.0000,157.7500,50.0000,3,100,251,-0.1002,0.3885,-0.9160,523.6841,156.3480
288,246.7500,185.2500,50.0000,3,100,251,0.1449,0.6916,-0.7076,521.7681,135.0400
288,222.2500,211.0000,50.0000,3,100,251,0.2803,0.6520,-0.7045,256.7879,134.7905
295,304.5000,158.5000,50.0000,3,100,251,-0.0721,0.4528,-0.8887,532.2828,152.7059
295,236.0000,187.5000,50.0000,3,100,251,0.1664,0.7167,-0.6772,502.0966,132.6290
295,214.7500,214.0000,50.0000,3,100,251,0.2939,0.6508,-0.7001,238.8661,134.4347
297,306.7500,158.2500,50.0000,3,100,251,-0.0789,0.4317,-0.8986,532.2828,153.9728
297,238.2500,187.2500,50.0000,3,100,251,0.1620,0.7130,-0.6822,510.5693,133.0156
297,214.7500,214.0000,50.0000,3,100,251,0.2939,0.6508,-0.7001,238.8661,134.4347
299,306.7500,158.2500,50.0000,3,100,251,-0.0789,0.4317,-0.8986,532.2828,153.9728
299,238.2500,187.2500,50.0000,3,100,251,0.1620,0.7130,-0.6822,510.5693,133.0156
299,214.7500,214.0000,50.0000,3,100,251,0.2939,0.6508,-0.7001,238.8661,134.4347
302,306.7500,158.2500,50.0000,3,100,251,-0.0789,0.4317,-0.8986,532.2828,153.9728
302,235.5000,187.5000,50.0000,3,100,251,0.1620,0.7130,-0.6822,510.5693,133.0156
302,212.0000,214.2500,50.0000,3,100,251,0.2993,0.6626,-0.6866,245.9858,133.3590
303,306.7500,158.5000,50.0000,3,100,251,-0.0817,0.4251,-0.9015,532.0677,154.3512
303,235.5000,187.5000,50.0000,3,100,251,0.1620,0.7130,-0.6822,510.5693,133.0156
303,212.0000,214.2500,50.0000,3,100,251,0.2993,0.6626,-0.6866,245.9858,133.3590
308,306.7500,158.2500,50.0000,3,100,251,-0.0789,0.4317,-0.8986,532.2828,153.9728
308,235.5000,187.5000,50.0000,3,100,251,0.1620,0.7130,-0.6822,510.5693,133.0156
308,212.0000,214.2500,50.0000,3,100,251,0.2993,0.6626,-0.6866,245.9858,133.3590
311,306.7500,158.5000,50.0000,3,100,251,-0.0817,0.4251,-0.9015,532.0677,154.3512
311,235.5000,187.5000,50.0000,3,100,251,0.1620,0.7130,-0.6822,510.5693,133.0156
311,212.0000,214.2500,50.0000,3,100,251,0.2993,0.6626,-0.6866,245.9858,133.3590
313,306.7500,158.2500,50.0000,3,100,251,-0.0789,0.4317,-0.8986,532.2828,153.9728
313,235.5000,187.5000,50.0000,3,100,251,0.1620,0.7130,-0.6822,510.5693,133.0156
313,210.2500,214.7500,50.0000,3,100,251,0.2993,0.6626,-0.6866,245.9858,133.3590
318,316.2500,179.0000,50.0000,4,100,250,-0.0611,0.3346,-0.9404,599.8166,160.1143
318,315.7500,180.0000,50.0000,4,100,250,0.1294,0.5811,-0.8034,439.4189,143.4598
318,302.5000,197.2500,50.0000,4,100,250,0.2986,0.4956,-0.8156,173.1242,144.6462
323,316.2500,179.0000,50.0000,4,100,250,-0.0611,0.3346,-0.9404,599.8166,160.1143
323,314.0000,180.5000,50.0000,4,100,250,0.1294,0.5811,-0.8034,439.4189,143.4598
323,300.7500,197.7500,50.0000,4,100,250,0.3013,0.5001,-0.8119,172.1424,144.2786
331,358.5000,136.5000,50.0000,4,100,250,-0.1748,0.6772,-0.7148,332.3131,135.6234
331,240.5000,185.7500,50.0000,4,100,250,0.1531,0.7114,-0.6859,521.5247,133.3030
333,358.5000,136.5000,50.0000,4,100,250,-0.1748,0.6772,-0.7148,332.3131,135.6234
333,240.2500,185.7500,50.0000,4,100,250,0.1531,0.7114,-0.6859,521.5247,133.3030
335,310.7500,156.0000,50.0000,4,100,250,-0.0860,0.4473,-0.8902,514.6377,152.9003
335,240.5000,186.5000,50.0000,4,100,250,0.1573,0.7062,-0.6903,510.5693,133.6573
335,224.7500,209.5000,50.0000,4,100,250,0.2784,0.6473,-0.7096,246.1890,135.2009
337,314.0000,156.5000,50.0000,4,100,250,-0.1028,0.3984,-0.9114,515.0010,155.7010
337,240.5000,186.5000,50.0000,4,100,250,0.1508,0.7004,-0.6977,521.7681,134.2420
337,216.2500,211.5000,50.0000,4,100,250,0.2838,0.6598,-0.6958,254.1220,134.0922
341,310.7500,156.0000,50.0000,4,100,250,-0.0860,0.4473,-0.8902,514.6377,152.9003
341,240.5000,186.5000,50.0000,4,100,250,0.1573,0.7062,-0.6903,510.5693,133.6573
341,224.7500,209.5000,50.0000,4,100,250,0.2784,0.6473,-0.7096,246.1890,135.2009
342,310.7500,156.0000,50.0000,4,100,250,-0.0860,0.4473,-0.8902,514.6377,152.9003
342,240.5000,186.5000,50.0000,4,100,250,0.1573,0.7062,-0.6903,510.5693,133.6573
342,224.7500,209.5000,50.0000,4,100,250,0.2784,0.6473,-0.7096,246.1890,135.2009
343,310.7500,156.0000,50.0000,4,100,250,-0.0860,0.4473,-0.8902,514.6377,152.9003
343,240.5000,186.5000,50.0000,4,100,250,0.1573,0.7062,-0.6903,510.5693,133.6573
343,224.7500,209.5000,50.0000,4,100,250,0.2784,0.6473,-0.7096,246.1890,135.2009
352,310.7500,155.7500,50.0000,4,100,250,-0.0830,0.4543,-0.8870,514.8408,152.4967
352,240.5000,186.5000,50.0000,4,100,250,0.1573,0.7062,-0.6903,510.5693,133.6573
352,224.7500,209.5000,50.0000,4,100,250,0.2784,0.6473,-0.7096,246.1890,135.2009
353,310.7500,156.0000,50.0000,4,100,250,-0.0860,0.4473,-0.8902,514.6377,152.9003
353,240.5000,186.5000,50.0000,4,100,250,0.1573,0.7062,-0.6903,510.5693,133.6573
353,224.7500,209.5000,50.0000,4,100,250,0.2784,0.6473,-0.7096,246.1890,135.2009
354,308.7500,157.2500,50.0000,4,100,250,-0.0838,0.4360,-0.8961,523.3402,153.6443
354,287.2500,176.7500,50.0000,4,100,250,0.1573,0.7062,-0.6903,510.5693,133.6573
354,310.0000,183.5000,50.0000,4,100,250,0.2349,0.5357,-0.8111,171.6188,144.2034
361,308.7500,157.2500,50.0000,4,100,250,-0.0838,0.4360,-0.8961,523.3402,153.6443
361,287.2500,176.7500,50.0000,4,100,250,0.1573,0.7062,-0.6903,510.5693,133.6573
361,310.0000,183.5000,50.0000,4,100,250,0.2349,0.5357,-0.8111,171.6188,144.2034
365,308.7500,157.2500,50.0000,4,100,250,-0.0838,0.4360,-0.8961,523.3402,153.6443
365,287.2500,176.7500,50.0000,4,100,250,0.1573,0.7062,-0.6903,510.5693,133.6573
365,310.0000,183.5000,50.0000,4,100,250,0.2349,0.5357,-0.8111,171.6188,144.2034
366,308.7500,157.2500,50.0000,4,100,250,-0.0838,0.4360,-0.8961,523.3402,153.6443
366,287.2500,176.7500,50.0000,4,100,250,0.1573,0.7062,-0.6903,510.5693,133.6573
366,310.0000,183.5000,50.0000,4,100,250,0.2349,0.5357,-0.8111,171.6188,144.2034
367,308.7500,157.2500,50.0000,4,100,250,-0.0838,0.4360,-0.8961,523.3402,153.6443
367,287.2500,176.7500,50.0000,4,100,250,0.1573,0.7062,-0.6903,510.5693,133.6573
367,310.0000,183.5000,50.0000,4,100,250,0.2349,0.5357,-0.8111,171.6188,144.2034
370,308.5000,157.2500,50.0000,4,100,250,-0.0833,0.4376,-0.8953,523.3402,153.5497
370,287.0000,176.7500,50.0000,4,100,250,0.1582,0.7070,-0.6893,509.6705,133.5738
370,310.0000,183.5000,50.0000,4,100,250,0.2349,0.5357,-0.8111,171.6188,144.2034
372,308.5000,157.2500,50.0000,4,100,250,-0.0833,0.4376,-0.8953,523.3402,153.5497
372,287.0000,176.7500,50.0000,4,100,250,0.1582,0.7070,-0.6893,509.6705,133.5738
372,310.0000,183.5000,50.0000,4,100,250,0.2349,0.5357,-0.8111,171.6188,144.2034
378,308.5000,157.2500,50.0000,4,100,250,-0.0833,0.4376,-0.8953,523.3402,153.5497
378,287.0000,176.7500,50.0000,4,100,250,0.1582,0.7070,-0.6893,509.6705,133.5738
378,310.0000,183.5000,50.0000,4,100,250,0.2349,0.5357,-0.8111,171.6188,144.2034
379,308.5000,157.2500,50.0000,4,100,250,-0.0833,0.4376,-0.8953,523.3402,153.5497
379,287.0000,176.7500,50.0000,4,100,250,0.1582,0.7070,-0.6893,509.6705,133.5738
379,310.0000,183.5000,50.0000,4,100,250,0.2349,0.5357,-0.8111,171.6188,144.2034
380,308.5000,157.2500,50.0000,4,100,250,-0.0833,0.4376,-0.8953,523.3402,153.5497
380,287.0000,176.7500,50.0000,4,100,250,0.1582,0.7070,-0.6893,509.6705,133.5738
380,310.0000,183.5000,50.0000,4,100,250,0.2349,0.5357,-0.8111,171.6188,144.2034
381,308.5000,157.2500,50.0000,4,100,250,-0.0833,0.4376,-0.8953,523.3402,153.5497
381,287.0000,176.7500,50.0000,4,100,250,0.1582,0.7070,-0.6893,509.6705,133.5738
381,310.0000,183.5000,50.0000,4,100,250,0.2349,0.5357,-0.8111,171.6188,144.2034
385,315.7500,153.7500,50.0000,4,100,250,-0.0978,0.4284,-0.8983,505.0010,153.9357
385,245.7500,184.0000,50.0000,4,100,250,0.1416,0.6940,-0.7059,521.5247,134.9050
385,220.2500,209.7500,50.0000,4,100,250,0.2713,0.6593,-0.7012,272.8388,134.5231
387,315.7500,153.7500,50.0000,4,100,250,-0.0978,0.4284,-0.8983,505.0010,153.9357
387,246.2500,184.0000,50.0000,4,100,250,0.1416,0.6940,-0.7059,521.5247,134.9050
387,220.7500,209.7500,50.0000,4,100,250,0.2703,0.6568,-0.7039,271.5308,134.7439
389,315.7500,153.7500,50.0000,4,100,250,-0.0978,0.4284,-0.8983,505.0010,153.9357
389,246.2500,184.0000,50.0000,4,100,250,0.1416,0.6940,-0.7059,521.5247,134.9050
389,220.7500,209.7500,50.0000,4,100,250,0.2703,0.6568,-0.7039,271.5308,134.7439
392,309.7500,156.5000,50.0000,4,100,250,-0.0847,0.4444,-0.8918,517.9237,153.1014
392,287.0000,176.7500,50.0000,4,100,250,0.1582,0.7070,-0.6893,509.6705,133.5738
392,311.2500,182.7500,50.0000,4,100,250,0.2328,0.5364,-0.8112,171.6188,144.2141
393,309.7500,156.5000,50.0000,5,100,249,-0.0847,0.4444,-0.8918,517.9237,153.1014
393,287.0000,176.7500,50.0000,5,100,249,0.1582,0.7070,-0.6893,509.6705,133.5738
393,311.2500,182.7500,50.0000,5,100,249,0.2328,0.5364,-0.8112,171.6188,144.2141
396,309.7500,156.2500,50.0000,5,100,249,-0.0817,0.4512,-0.8887,518.1293,152.7048
396,241.0000,186.5000,50.0000,5,100,249,0.1582,0.7070,-0.6893,509.6705,133.5738
396,222.5000,210.7500,50.0000,5,100,249,0.2798,0.6446,-0.7114,244.4340,135.3521
400,309.7500,156.5000,50.0000,5,100,249,-0.0847,0.4444,-0.8918,517.9237,153.1014
400,287.0000,176.7500,50.0000,5,100,249,0.1582,0.7070,-0.6893,509.6705,133.5738
400,311.2500,182.7500,50.0000,5,100,249,0.2328,0.5364,-0.8112,171.6188,144.2141
403,309.7500,156.2500,50.0000,5,100,249,-0.0817,0.4512,-0.8887,518.1293,152.7048
403,241.0000,186.5000,50.0000,5,100,249,0.1582,0.7070,-0.6893,509.6705,133.5738
403,222.5000,210.7500,50.0000,5,100,249,0.2798,0.6446,-0.7114,244.4340,135.3521
404,309.7500,156.2500,50.0000,5,100,249,-0.0817,0.4512,-0.8887,518.1293,152.7048
404,241.0000,186.5000,50.0000,5,100,249,0.1582,0.7070,-0.6893,509.6705,133.5738
404,222.5000,210.7500,50.0000,5,100,249,0.2798,0.6446,-0.7114,244.4340,135.3521
409,309.7500,156.2500,50.0000,5,100,249,-0.0817,0.4512,-0.8887,518.1293,152.7048
409,241.0000,186.5000,50.0000,5,100,249,0.1582,0.7070,-0.6893,509.6705,133.5738
409,265.2500,192.5000,50.0000,5,100,249,0.2798,0.6446,-0.7114,244.4340,135.3521
416,309.5000,156.2500,50.0000,5,100,249,-0.0812,0.4528,-0.8879,518.1293,152.6108
416,240.7500,186.5000,50.0000,5,100,249,0.1592,0.7078,-0.6882,508.7721,133.4892
416,265.2500,192.5000,50.0000,5,100,249,0.2798,0.6446,-0.7114,244.4340,135.3521
420,309.5000,156.2500,50.0000,5,100,249,-0.0812,0.4528,-0.8879,518.1293,152.6108
420,240.5000,186.5000,50.0000,5,100,249,0.1592,0.7078,-0.6882,508.7721,133.4892
420,265.0000,192.5000,50.0000,5,100,249,0.2804,0.6459,-0.7101,245.0163,135.2392
421,309.5000,156.2500,50.0000,5,100,249,-0.0812,0.4528,-0.8879,518.1293,152.6108
421,240.7500,186.5000,50.0000,5,100,249,0.1592,0.7078,-0.6882,508.7721,133.4892
421,265.2500,192.5000,50.0000,5,100,249,0.2798,0.6446,-0.7114,244.4340,135.3521
428,309.5000,156.2500,50.0000,5,100,249,-0.0812,0.4528,-0.8879,518.1293,152.6108
428,240.7500,186.5000,50.0000,5,100,249,0.1592,0.7078,-0.6882,508.7721,133.4892
428,266.0000,192.0000,50.0000,5,100,249,0.2798,0.6446,-0.7114,244.4340,135.3521
430,309.5000,156.5000,50.0000,5,100,249,-0.0842,0.4460,-0.8911,517.9237,153.0058
430,286.7500,176.7500,50.0000,5,100,249,0.1592,0.7078,-0.6882,508.7721,133.4892
430,312.0000,182.2500,50.0000,5,100,249,0.2328,0.5364,-0.8112,171.6188,144.2141
432,312.7500,156.7500,50.0000,5,100,249,-0.0980,0.4048,-0.9091,518.4785,155.3845
432,295.2500,174.7500,50.0000,5,100,249,0.1411,0.6849,-0.7148,519.9635,135.6303
432,317.5000,180.5000,50.0000,5,100,249,0.2293,0.5439,-0.8073,173.2051,143.8283
433,312.7500,156.7500,50.0000,5,100,249,-0.0980,0.4048,-0.9091,518.4785,155.3845
433,295.2500,174.7500,50.0000,5,100,249,0.1411,0.6849,-0.7148,519.9635,135.6303
433,314.0000,182.5000,50.0000,5,100,249,0.2293,0.5439,-0.8073,173.2051,143.8283
437,312.7500,157.0000,50.0000,5,100,249,-0.0980,0.4048,-0.9091,518.4785,155.3845
437,298.5000,174.0000,50.0000,5,100,249,0.1404,0.6816,-0.7182,520.3508,135.9034
437,320.2500,179.7500,50.0000,5,100,249,0.2278,0.5403,-0.8100,172.0029,144.0988
440,312.7500,156.7500,50.0000,5,100,249,-0.0980,0.4048,-0.9091,518.4785,155.3845
440,249.2500,184.5000,50.0000,5,100,249,0.1411,0.6849,-0.7148,519.9635,135.6303
440,224.2500,210.2500,50.0000,5,100,249,0.2730,0.6476,-0.7114,262.5586,135.3515
445,312.7500,156.7500,50.0000,5,100,249,-0.0980,0.4048,-0.9091,518.4785,155.3845
445,249.2500,184.5000,50.0000,5,100,249,0.1411,0.6849,-0.7148,519.9635,135.6303
445,268.5000,192.0000,50.0000,5,100,249,0.2730,0.6476,-0.7114,262.5586,135.3515
446,312.7500,156.7500,50.0000,5,100,249,-0.0980,0.4048,-0.9091,518.4785,155.3845
446,249.2500,184.5000,50.0000,5,100,249,0.1411,0.6849,-0.7148,519.9635,135.6303
446,268.5000,192.0000,50.0000,5,100,249,0.2730,0.6476,-0.7114,262.5586,135.3515
447,312.7500,156.7500,50.0000,5,100,249,-0.0980,0.4048,-0.9091,518.4785,155.3845
447,249.2500,184.5000,50.0000,5,100,249,0.1411,0.6849,-0.7148,519.9635,135.6303
447,268.5000,192.0000,50.0000,5,100,249,0.2730,0.6476,-0.7114,262.5586,135.3515
449,312.7500,156.7500,50.0000,5,100,249,-0.0980,0.4048,-0.9091,518.4785,155.3845
449,249.2500,184.5000,50.0000,5,100,249,0.1411,0.6849,-0.7148,519.9635,135.6303
449,268.5000,192.0000,50.0000,5,100,249,0.2730,0.6476,-0.7114,262.5586,135.3515
455,312.7500,156.7500,50.0000,5,100,249,-0.0980,0.4048,-0.9091,518.4785,155.3845
455,249.2500,184.5000,50.0000,5,100,249,0.1411,0.6849,-0.7148,519.9635,135.6303
455,270.7500,190.7500,50.0000,5,100,249,0.2730,0.6476,-0.7114,262.5586,135.3515
456,312.7500,156.7500,50.0000,5,100,249,-0.0980,0.4048,-0.9091,518.4785,155.3845
456,249.2500,184.5000,50.0000,5,100,249,0.1411,0.6849,-0.7148,519.9635,135.6303
456,270.7500,190.7500,50.0000,5,100,249,0.2730,0.6476,-0.7114,262.5586,135.3515
459,312.7500,156.7500,50.0000,5,100,249,-0.0980,0.4048,-0.9091,518.4785,155.3845
459,246.5000,184.7500,50.0000,5,100,249,0.1411,0.6849,-0.7148,519.9635,135.6303
459,221.5000,210.5000,50.0000,5,100,249,0.2776,0.6585,-0.6995,270.2314,134.3871
462,312.7500,156.7500,50.0000,5,100,249,-0.0980,0.4048,-0.9091,518.4785,155.3845
462,246.5000,184.7500,50.0000,5,100,249,0.1411,0.6849,-0.7148,519.9635,135.6303
462,221.5000,210.5000,50.0000,5,100,249,0.2776,0.6585,-0.6995,270.2314,134.3871
470,309.5000,156.2500,50.0000,5,100,249,-0.0812,0.4528,-0.8879,518.1293,152.6108
470,238.0000,186.7500,50.0000,5,100,249,0.1592,0.7078,-0.6882,508.7721,133.4892
470,216.0000,212.2500,50.0000,5,100,249,0.2847,0.6559,-0.6991,251.6704,134.3552
471,312.5000,156.0000,50.0000,6,100,248,-0.0901,0.4237,-0.9013,518.1293,154.3325
471,246.2500,185.5000,50.0000,6,100,248,0.1474,0.6943,-0.7044,519.9635,134.7806
471,223.5000,210.5000,50.0000,6,100,248,0.2767,0.6445,-0.7128,251.2469,135.4637
473,312.5000,156.2500,50.0000,6,100,248,-0.0901,0.4237,-0.9013,518.1293,154.3325
473,246.2500,185.7500,50.0000,6,100,248,0.1467,0.6910,-0.7079,520.3508,135.0616
473,223.5000,210.5000,50.0000,6,100,248,0.2767,0.6445,-0.7128,251.2469,135.4637
479,313.0000,155.7500,50.0000,6,100,248,-0.0906,0.4260,-0.9002,516.0048,154.1818
479,246.2500,185.5000,50.0000,6,100,248,0.1474,0.6943,-0.7044,519.9635,134.7806
479,268.2500,191.5000,50.0000,6,100,248,0.2761,0.6442,-0.7133,251.2469,135.5005
484,313.2500,156.7500,50.0000,6,100,248,-0.0985,0.4071,-0.9081,516.3574,155.2403
484,292.0000,176.0000,50.0000,6,100,248,0.1467,0.6910,-0.7079,520.3508,135.0616
484,314.0000,181.7500,50.0000,6,100,248,0.2311,0.5393,-0.8098,172.0029,144.0721
485,313.2500,156.7500,50.0000,6,100,248,-0.0985,0.4071,-0.9081,516.3574,155.2403
485,292.0000,176.0000,50.0000,6,100,248,0.1467,0.6910,-0.7079,520.3508,135.0616
485,311.7500,183.0000,50.0000,6,100,248,0.2311,0.5393,-0.8098,172.0029,144.0721
486,313.2500,156.7500,50.0000,6,100,248,-0.0985,0.4071,-0.9081,516.3574,155.2403
486,292.0000,176.0000,50.0000,6,100,248,0.1467,0.6910,-0.7079,520.3508,135.0616
486,311.7500,183.0000,50.0000,6,100,248,0.2311,0.5393,-0.8098,172.0029,144.0721
490,313.0000,155.7500,50.0000,6,100,248,-0.0906,0.4260,-0.9002,516.0048,154.1818
490,243.2500,185.7500,50.0000,6,100,248,0.1474,0.6943,-0.7044,519.9635,134.7806
490,221.0000,210.5000,50.0000,6,100,248,0.2814,0.6566,-0.6998,259.2682,134.4080
493,312.2500,156.7500,50.0000,6,100,248,-0.0969,0.4086,-0.9075,518.4785,155.1668
493,291.5000,175.7500,50.0000,6,100,248,0.1491,0.6960,-0.7024,518.1602,134.6217
493,311.2500,183.2500,50.0000,6,100,248,0.2315,0.5392,-0.8097,172.0029,144.0692
497,312.2500,156.7500,50.0000,6,100,248,-0.0969,0.4086,-0.9075,518.4785,155.1668
497,242.7500,185.7500,50.0000,6,100,248,0.1491,0.6960,-0.7024,518.1602,134.6217
497,218.2500,211.5000,50.0000,6,100,248,0.2820,0.6569,-0.6993,259.2682,134.3677
499,312.2500,156.7500,50.0000,6,100,248,-0.0969,0.4086,-0.9075,518.4785,155.1668
499,242.7500,185.7500,50.0000,6,100,248,0.1491,0.6960,-0.7024,518.1602,134.6217
499,218.2500,211.5000,50.0000,6,100,248,0.2820,0.6569,-0.6993,259.2682,134.3677
501,312.2500,156.7500,50.0000,6,100,248,-0.0969,0.4086,-0.9075,518.4785,155.1668
501,242.7500,185.7500,50.0000,6,100,248,0.1491,0.6960,-0.7024,518.1602,134.6217
501,218.2500,211.5000,50.0000,6,100,248,0.2820,0.6569,-0.6993,259.2682,134.3677
503,312.2500,156.7500,50.0000,6,100,248,-0.0969,0.4086,-0.9075,518.4785,155.1668
503,242.7500,185.7500,50.0000,6,100,248,0.1491,0.6960,-0.7024,518.1602,134.6217
503,218.2500,211.5000,50.0000,6,100,248,0.2820,0.6569,-0.6993,259.2682,134.3677
504,312.2500,156.7500,50.0000,6,100,248,-0.0969,0.4086,-0.9075,518.4785,155.1668
504,242.7500,185.7500,50.0000,6,100,248,0.1491,0.6960,-0.7024,518.1602,134.6217
504,218.2500,211.5000,50.0000,6,100,248,0.2820,0.6569,-0.6993,259.2682,134.3677
505,312.2500,156.7500,50.0000,6,100,248,-0.0969,0.4086,-0.9075,518.4785,155.1668
505,242.5000,185.7500,50.0000,6,100,248,0.1491,0.6960,-0.7024,518.1602,134.6217
505,218.0000,211.5000,50.0000,6,100,248,0.2826,0.6582,-0.6978,259.8942,134.2519
506,312.2500,156.7500,50.0000,6,100,248,-0.0969,0.4086,-0.9075,518.4785,155.1668
506,242.7500,185.7500,50.0000,6,100,248,0.1491,0.6960,-0.7024,518.1602,134.6217
506,218.2500,211.5000,50.0000,6,100,248,0.2820,0.6569,-0.6993,259.2682,134.3677
509,312.2500,156.7500,50.0000,6,100,248,-0.0969,0.4086,-0.9075,518.4785,155.1668
509,242.7500,185.7500,50.0000,6,100,248,0.1491,0.6960,-0.7024,518.1602,134.6217
509,218.2500,211.5000,50.0000,6,100,248,0.2820,0.6569,-0.6993,259.2682,134.3677
514,312.2500,156.7500,50.0000,6,100,248,-0.0969,0.4086,-0.9075,518.4785,155.1668
514,291.5000,175.7500,50.0000,6,100,248,0.1491,0.6960,-0.7024,518.1602,134.6217
514,311.2500,183.2500,50.0000,6,100,248,0.2315,0.5392,-0.8097,172.0029,144.0692
515,312.2500,156.7500,50.0000,6,100,248,-0.0969,0.4086,-0.9075,518.4785,155.1668
515,291.5000,175.7500,50.0000,6,100,248,0.1491,0.6960,-0.7024,518.1602,134.6217
515,311.2500,183.2500,50.0000,6,100,248,0.2315,0.5392,-0.8097,172.0029,144.0692
518,312.2500,156.7500,50.0000,6,100,248,-0.0969,0.4086,-0.9075,518.4785,155.1668
518,291.5000,175.7500,50.0000,6,100,248,0.1491,0.6960,-0.7024,518.1602,134.6217
518,311.2500,183.2500,50.0000,6,100,248,0.2315,0.5392,-0.8097,172.0029,144.0692
521,312.2500,156.7500,50.0000,6,100,248,-0.0969,0.4086,-0.9075,518.4785,155.1668
521,291.5000,175.7500,50.0000,6,100,248,0.1491,0.6960,-0.7024,518.1602,134.6217
521,311.2500,183.2500,50.0000,6,100,248,0.2315,0.5392,-0.8097,172.0029,144.0692
526,312.2500,156.7500,50.0000,6,100,248,-0.0969,0.4086,-0.9075,518.4785,155.1668
526,291.5000,175.7500,50.0000,6,100,248,0.1491,0.6960,-0.7024,518.1602,134.6217
526,311.2500,183.2500,50.0000,6,100,248,0.2315,0.5392,-0.8097,172.0029,144.0692
527,312.2500,156.7500,50.0000,6,100,248,-0.0969,0.4086,-0.9075,518.4785,155.1668
527,291.5000,175.7500,50.0000,6,100,248,0.1491,0.6960,-0.7024,518.1602,134.6217
527,311.2500,183.2500,50.0000,6,100,248,0.2315,0.5392,-0.8097,172.0029,144.0692
535,312.2500,156.7500,50.0000,6,100,248,-0.0969,0.4086,-0.9075,518.4785,155.1668
535,291.5000,175.7500,50.0000,6,100,248,0.1491,0.6960,-0.7024,518.1602,134.6217
535,311.2500,183.2500,50.0000,6,100,248,0.2315,0.5392,-0.8097,172.0029,144.0692
537,312.2500,156.7500,50.0000,6,100,248,-0.0969,0.4086,-0.9075,518.4785,155.1668
537,291.5000,175.7500,50.0000,6,100,248,0.1491,0.6960,-0.7024,518.1602,134.6217
537,311.2500,183.2500,50.0000,6,100,248,0.2315,0.5392,-0.8097,172.0029,144.0692
542,312.0000,156.0000,50.0000,6,100,248,-0.0969,0.4086,-0.9075,518.4785,155.1668
542,238.5000,185.2500,50.0000,6,100,248,0.1515,0.7070,-0.6908,517.9073,133.6950
542,211.0000,212.7500,50.0000,6,100,248,0.2897,0.6748,-0.6787,270.2092,132.7452
545,312.0000,156.0000,50.0000,6,100,248,-0.0969,0.4086,-0.9075,518.4785,155.1668
545,238.5000,185.2500,50.0000,6,100,248,0.1515,0.7070,-0.6908,517.9073,133.6950
545,211.0000,212.7500,50.0000,6,100,248,0.2897,0.6748,-0.6787,270.2092,132.7452
547,312.0000,156.0000,50.0000,6,100,248,-0.0969,0.4086,-0.9075,518.4785,155.1668
547,238.5000,185.2500,50.0000,6,100,248,0.1515,0.7070,-0.6908,517.9073,133.6950
